energy_rank,energy,depth,term_constraint,term_sasa,term_hbond,term_electrostatics,term_disulfide,term_vdw_repulsion,term_rotamer,term_pi_stacking,term_rama,term_geometry,term_geom_pro_ring,term_geom_chirality,term_geom_planarity,term_burial_mean,term_burial_min,term_burial_max,term_neighbor_mean,term_neighbor_min,term_neighbor_max,term_total,angles_deg_json,rmsd_to_reference_A,pred_e2e_A,pred_rg_A,ref_e2e_A,ref_rg_A,native_like
21,228.34813229495967,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-13.980043941011761,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,228.34813229495967,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, -45.0, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
22,228.52506771327955,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-13.803108522691865,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,228.52506771327955,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, -45.0, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
23,228.53162514974198,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-13.796551086229453,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,228.53162514974198,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, -59.99999999999999, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
24,228.62526047387286,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-13.702915762098561,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,228.62526047387286,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, -29.999999999999996, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
25,228.70856056806187,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-13.619615667909557,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,228.70856056806187,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, -59.99999999999999, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
26,228.80219589219277,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-13.525980343778665,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,228.80219589219277,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, -29.999999999999996, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
27,229.0474612951181,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-13.280714940853318,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,229.0474612951181,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, -75.0, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
28,229.224396713438,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-13.103779522533422,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,229.224396713438,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, -75.0, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
29,229.22608316892175,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-13.102093067049672,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,229.22608316892175,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, -14.999999999999998, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
30,229.40301858724166,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-12.925157648729776,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,229.40301858724166,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, -14.999999999999998, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
31,230.40605711775297,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-11.922119118218461,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,230.40605711775297,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, 150.0, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
32,230.45352672266176,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-11.874649513309663,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,230.45352672266176,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, 135.0, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
33,230.53654098589774,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-11.791635250073695,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,230.53654098589774,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, 119.99999999999999, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
34,230.58299253607285,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-11.745183699898565,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,230.58299253607285,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, 150.0, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
35,230.63046214098165,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-11.697714094989767,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,230.63046214098165,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, 135.0, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
36,230.65273337327005,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-11.675442862701379,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,230.65273337327005,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, 105.00000000000001, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
37,230.71347640421763,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-11.614699831753798,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,230.71347640421763,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, 119.99999999999999, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
38,230.78223263361076,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-11.545943602360676,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,230.78223263361076,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, 90.0, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
39,230.82966879158994,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-11.498507444381483,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,230.82966879158994,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, 105.00000000000001, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
40,230.95916805193065,10,42.34956274722666,113.85919158635,-16.186188421328218,21.810397811707062,0.0,98.51997766174831,-11.005748399447313,-7.607320202571804,-11.36900818404078,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9539962862277374,0.5354881996917,1.0,40.64132204806304,18.7420869892095,64.12671063394825,230.95916805193065,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -29.999999999999996, 180.0, 0.0, 0.0, 0.0, 75.0, 75.0, 180.0, 0.0, -29.999999999999996, 90.0, 180.0, 0.0, 0.0]",3.0474611802197606,8.410311417949174,4.5410497655527315,5.508595556037851,4.848916770784997,False
41,231.7149397001808,10,42.33151535893068,92.84364815044015,-17.442595245445528,21.213283539322287,0.0,122.10786503167444,-11.005748399447313,-3.7978645499086894,-15.123467637671963,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9624874148887111,0.5785161588600182,1.0,41.71030684182926,20.248065560100635,64.45047481067496,231.7149397001808,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -45.0, 180.0, 0.0, 0.0, 0.0, 90.0, 75.0, 180.0, 0.0, -45.0, -45.0, 180.0, 0.0, 0.0]",3.0205698654552604,8.409691233066859,4.570129612534206,5.508595556037851,4.848916770784997,False
42,231.89187511850068,10,42.33151535893068,92.84364815044015,-17.442595245445528,21.213283539322287,0.0,122.10786503167444,-11.005748399447313,-3.7978645499086894,-14.946532219352067,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9624874148887111,0.5785161588600182,1.0,41.71030684182926,20.248065560100635,64.45047481067496,231.89187511850068,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -45.0, 180.0, 0.0, 0.0, 0.0, 90.0, 75.0, 180.0, 0.0, -45.0, -45.0, 180.0, 0.0, 0.0]",3.0205698654552604,8.409691233066859,4.570129612534206,5.508595556037851,4.848916770784997,False
43,231.953088155479,10,42.33151535893068,92.84364815044015,-17.442595245445528,21.213283539322287,0.0,122.10786503167444,-11.005748399447313,-3.7978645499086894,-14.885319182373749,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9624874148887111,0.5785161588600182,1.0,41.71030684182926,20.248065560100635,64.45047481067496,231.953088155479,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -45.0, 180.0, 0.0, 0.0, 0.0, 90.0, 75.0, 180.0, 0.0, -45.0, -59.99999999999999, 180.0, 0.0, 0.0]",3.0205698654552604,8.409691233066859,4.570129612534206,5.508595556037851,4.848916770784997,False
44,232.11116006616118,10,42.33151535893068,92.84364815044015,-17.442595245445528,21.213283539322287,0.0,122.10786503167444,-11.005748399447313,-3.7978645499086894,-14.727247271691576,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9624874148887111,0.5785161588600182,1.0,41.71030684182926,20.248065560100635,64.45047481067496,232.11116006616118,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -45.0, 180.0, 0.0, 0.0, 0.0, 90.0, 75.0, 180.0, 0.0, -45.0, -29.999999999999996, 180.0, 0.0, 0.0]",3.0205698654552604,8.409691233066859,4.570129612534206,5.508595556037851,4.848916770784997,False
45,232.1300235737989,10,42.33151535893068,92.84364815044015,-17.442595245445528,21.213283539322287,0.0,122.10786503167444,-11.005748399447313,-3.7978645499086894,-14.708383764053853,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9624874148887111,0.5785161588600182,1.0,41.71030684182926,20.248065560100635,64.45047481067496,232.1300235737989,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -45.0, 180.0, 0.0, 0.0, 0.0, 90.0, 75.0, 180.0, 0.0, -45.0, -59.99999999999999, 180.0, 0.0, 0.0]",3.0205698654552604,8.409691233066859,4.570129612534206,5.508595556037851,4.848916770784997,False
46,232.28809548448106,10,42.33151535893068,92.84364815044015,-17.442595245445528,21.213283539322287,0.0,122.10786503167444,-11.005748399447313,-3.7978645499086894,-14.55031185337168,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9624874148887111,0.5785161588600182,1.0,41.71030684182926,20.248065560100635,64.45047481067496,232.28809548448106,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -45.0, 180.0, 0.0, 0.0, 0.0, 90.0, 75.0, 180.0, 0.0, -45.0, -29.999999999999996, 180.0, 0.0, 0.0]",3.0205698654552604,8.409691233066859,4.570129612534206,5.508595556037851,4.848916770784997,False
47,232.6465395865659,10,42.33151535893068,92.84364815044015,-17.442595245445528,21.213283539322287,0.0,122.10786503167444,-11.005748399447313,-3.7978645499086894,-14.191867751286853,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9624874148887111,0.5785161588600182,1.0,41.71030684182926,20.248065560100635,64.45047481067496,232.6465395865659,"[-59.99999999999999, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -45.0, 180.0, 0.0, 0.0, 0.0, 90.0, 75.0, 180.0, 0.0, -45.0, -75.0, 180.0, 0.0, 0.0]",3.0205698654552604,8.409691233066859,4.570129612534206,5.508595556037851,4.848916770784997,False
48,232.82347500488578,10,42.33151535893068,92.84364815044015,-17.442595245445528,21.213283539322287,0.0,122.10786503167444,-11.005748399447313,-3.7978645499086894,-14.014932332966957,0.5883034522867087,0.5883034522867087,0.0,0.0,0.9624874148887111,0.5785161588600182,1.0,41.71030684182926,20.248065560100635,64.45047481067496,232.82347500488578,"[-45.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -59.99999999999999, 180.0, 0.0, 0.0, -75.0, -45.0, -59.99999999999999, 0.0, -59.99999999999999, -59.99999999999999, -59.99999999999999, 0.0, 0.0, -165.0, 119.99999999999999, -59.99999999999999, 0.0, 0.0, 90.0, 59.99999999999999, 180.0, 0.0, 0.0, 0.0, -45.0, 90.0, -90.0, -45.0, 180.0, 0.0, 0.0, 0.0, 90.0, 75.0, 180.0, 0.0, -45.0, -75.0, 180.0, 0.0, 0.0]",3.0205698654552604,8.409691233066859,4.570129612534206,5.508595556037851,4.848916770784997,False
